Date,Value
"Aug 1, 1958",6.07%
"Jul 1, 1958",6.34%
"Jun 1, 1958",6.55%
"May 1, 1958",6.86%
"Apr 1, 1958",7.25%
"Mar 1, 1958",7.46%
"Feb 1, 1958",7.80%
"Jan 1, 1958",8.01%
"Dec 1, 1957",8.36%
"Nov 1, 1957",8.43%
"Oct 1, 1957",8.33%
"Sep 1, 1957",7.89%
"Aug 1, 1957",7.53%
"Jul 1, 1957",7.08%
"Jun 1, 1957",7.19%
"May 1, 1957",7.30%
"Apr 1, 1957",7.56%
"Mar 1, 1957",7.72%
"Feb 1, 1957",7.83%
"Jan 1, 1957",7.50%
"Dec 1, 1956",7.34%
"Nov 1, 1956",7.49%
"Oct 1, 1956",7.45%
"Sep 1, 1956",7.39%
"Aug 1, 1956",7.23%
"Jul 1, 1956",7.28%
"Jun 1, 1956",7.78%
"May 1, 1956",7.80%
"Apr 1, 1956",7.62%
"Mar 1, 1956",7.77%
"Feb 1, 1956",8.25%
"Jan 1, 1956",8.25%
"Dec 1, 1955",7.98%
"Nov 1, 1955",7.92%
"Oct 1, 1955",8.31%
"Sep 1, 1955",7.76%
"Aug 1, 1955",7.93%
"Jul 1, 1955",7.71%
"Jun 1, 1955",8.09%
"May 1, 1955",8.33%
"Apr 1, 1955",8.07%
"Mar 1, 1955",8.11%
"Feb 1, 1955",7.87%
"Jan 1, 1955",7.96%
"Dec 1, 1954",7.92%
"Nov 1, 1954",8.14%
"Oct 1, 1954",8.32%
"Sep 1, 1954",8.36%
"Aug 1, 1954",8.55%
"Jul 1, 1954",8.71%
"Jun 1, 1954",9.05%
"May 1, 1954",9.04%
"Apr 1, 1954",9.31%
"Mar 1, 1954",9.60%
"Feb 1, 1954",9.75%
"Jan 1, 1954",9.91%
"Dec 1, 1953",10.11%
"Nov 1, 1953",10.30%
"Oct 1, 1953",10.58%
"Sep 1, 1953",10.96%
"Aug 1, 1953",10.40%
"Jul 1, 1953",10.39%
"Jun 1, 1953",10.48%
"May 1, 1953",10.00%
"Apr 1, 1953",9.94%
"Mar 1, 1953",9.35%
"Feb 1, 1953",9.36%
"Jan 1, 1953",9.21%
"Dec 1, 1952",9.22%
"Nov 1, 1952",9.54%
"Oct 1, 1952",9.78%
"Sep 1, 1952",9.52%
"Aug 1, 1952",9.35%
"Jul 1, 1952",9.36%
"Jun 1, 1952",9.60%
"May 1, 1952",9.95%
"Apr 1, 1952",10.03%
"Mar 1, 1952",10.08%
"Feb 1, 1952",10.16%
"Jan 1, 1952",10.03%
"Dec 1, 1951",10.42%
"Nov 1, 1951",10.85%
"Oct 1, 1951",10.64%
"Sep 1, 1951",10.69%
"Aug 1, 1951",11.27%
"Jul 1, 1951",12.08%
"Jun 1, 1951",12.62%
"May 1, 1951",12.57%
"Apr 1, 1951",12.74%
"Mar 1, 1951",13.08%
"Feb 1, 1951",12.88%
"Jan 1, 1951",13.37%
"Dec 1, 1950",14.38%
"Nov 1, 1950",14.12%
"Oct 1, 1950",13.89%
"Sep 1, 1950",14.26%
"Aug 1, 1950",14.43%
"Jul 1, 1950",14.96%
"Jun 1, 1950",13.55%
"May 1, 1950",13.47%
"Apr 1, 1950",13.60%
"Mar 1, 1950",13.66%
"Feb 1, 1950",13.67%
"Jan 1, 1950",13.84%
"Dec 1, 1949",14.03%
"Nov 1, 1949",14.55%
"Oct 1, 1949",14.89%
"Sep 1, 1949",15.43%
"Aug 1, 1949",15.65%
"Jul 1, 1949",16.24%
"Jun 1, 1949",17.18%
"May 1, 1949",16.19%
"Apr 1, 1949",16.03%
"Mar 1, 1949",15.96%
"Feb 1, 1949",15.91%
"Jan 1, 1949",15.10%
"Dec 1, 1948",15.08%
"Nov 1, 1948",14.50%
"Oct 1, 1948",13.24%
"Sep 1, 1948",13.13%
"Aug 1, 1948",12.55%
"Jul 1, 1948",11.75%
"Jun 1, 1948",11.06%
"May 1, 1948",11.21%
"Apr 1, 1948",11.43%
"Mar 1, 1948",11.96%
"Feb 1, 1948",11.89%
"Jan 1, 1948",11.08%
"Dec 1, 1947",10.71%
"Nov 1, 1947",10.41%
"Oct 1, 1947",10.16%
"Sep 1, 1947",10.29%
"Aug 1, 1947",9.79%
"Jul 1, 1947",9.36%
"Jun 1, 1947",9.70%
"May 1, 1947",9.65%
"Apr 1, 1947",9.09%
"Mar 1, 1947",8.38%
"Feb 1, 1947",7.59%
"Jan 1, 1947",7.43%
"Dec 1, 1946",7.01%
"Nov 1, 1946",6.83%
"Oct 1, 1946",6.42%
