Date,Value
"Apr 1, 1973",0.38%
"Mar 1, 1973",0.44%
"Feb 1, 1973",0.42%
"Jan 1, 1973",0.47%
"Dec 1, 1972",0.52%
"Nov 1, 1972",0.54%
"Oct 1, 1972",0.60%
"Sep 1, 1972",0.63%
"Aug 1, 1972",0.61%
"Jul 1, 1972",0.60%
"Jun 1, 1972",0.63%
"May 1, 1972",0.67%
"Apr 1, 1972",0.78%
"Mar 1, 1972",0.73%
"Feb 1, 1972",0.76%
"Jan 1, 1972",0.69%
"Dec 1, 1971",0.68%
"Nov 1, 1971",0.68%
"Oct 1, 1971",0.70%
"Sep 1, 1971",0.66%
"Aug 1, 1971",0.65%
"Jul 1, 1971",0.67%
"Jun 1, 1971",0.65%
"May 1, 1971",0.60%
"Apr 1, 1971",0.54%
"Mar 1, 1971",0.54%
"Feb 1, 1971",0.54%
"Jan 1, 1971",0.51%
"Dec 1, 1970",0.46%
"Nov 1, 1970",0.40%
"Oct 1, 1970",0.31%
"Sep 1, 1970",0.34%
"Aug 1, 1970",0.30%
"Jul 1, 1970",0.28%
"Jun 1, 1970",0.27%
"May 1, 1970",0.28%
"Apr 1, 1970",0.24%
"Mar 1, 1970",0.22%
"Feb 1, 1970",0.20%
"Jan 1, 1970",0.17%
"Dec 1, 1969",0.16%
"Nov 1, 1969",0.18%
"Oct 1, 1969",0.17%
"Sep 1, 1969",0.18%
"Aug 1, 1969",0.16%
"Jul 1, 1969",0.20%
"Jun 1, 1969",0.15%
"May 1, 1969",0.16%
"Apr 1, 1969",0.17%
"Mar 1, 1969",0.15%
"Feb 1, 1969",0.14%
"Jan 1, 1969",0.16%
"Dec 1, 1968",0.20%
"Nov 1, 1968",0.17%
"Oct 1, 1968",0.17%
"Sep 1, 1968",0.17%
"Aug 1, 1968",0.19%
"Jul 1, 1968",0.20%
"Jun 1, 1968",0.20%
"May 1, 1968",0.17%
"Apr 1, 1968",0.19%
"Mar 1, 1968",0.23%
"Feb 1, 1968",0.23%
"Jan 1, 1968",0.24%
"Dec 1, 1967",0.25%
"Nov 1, 1967",0.23%
"Oct 1, 1967",0.23%
"Sep 1, 1967",0.21%
"Aug 1, 1967",0.26%
"Jul 1, 1967",0.19%
"Jun 1, 1967",0.19%
"May 1, 1967",0.20%
"Apr 1, 1967",0.23%
"Mar 1, 1967",0.24%
"Feb 1, 1967",0.26%
"Jan 1, 1967",0.26%
"Dec 1, 1966",0.27%
"Nov 1, 1966",0.26%
"Oct 1, 1966",0.29%
"Sep 1, 1966",0.27%
"Aug 1, 1966",0.27%
"Jul 1, 1966",0.28%
"Jun 1, 1966",0.30%
"May 1, 1966",0.38%
"Apr 1, 1966",0.33%
"Mar 1, 1966",0.36%
"Feb 1, 1966",0.36%
"Jan 1, 1966",0.39%
"Dec 1, 1965",0.39%
"Nov 1, 1965",0.42%
"Oct 1, 1965",0.45%
"Sep 1, 1965",0.48%
"Aug 1, 1965",0.44%
"Jul 1, 1965",0.43%
"Jun 1, 1965",0.50%
"May 1, 1965",0.47%
"Apr 1, 1965",0.50%
"Mar 1, 1965",0.49%
"Feb 1, 1965",0.56%
"Jan 1, 1965",0.53%
"Dec 1, 1964",0.58%
"Nov 1, 1964",0.60%
"Oct 1, 1964",0.59%
"Sep 1, 1964",0.63%
"Aug 1, 1964",0.69%
"Jul 1, 1964",0.72%
"Jun 1, 1964",0.70%
"May 1, 1964",0.69%
"Apr 1, 1964",0.64%
"Mar 1, 1964",0.69%
"Feb 1, 1964",0.67%
"Jan 1, 1964",0.70%
"Dec 1, 1963",0.68%
"Nov 1, 1963",0.72%
"Oct 1, 1963",0.73%
"Sep 1, 1963",0.77%
"Aug 1, 1963",0.73%
"Jul 1, 1963",0.76%
"Jun 1, 1963",0.70%
"May 1, 1963",0.84%
"Apr 1, 1963",0.82%
"Mar 1, 1963",0.84%
"Feb 1, 1963",0.84%
"Jan 1, 1963",0.76%
"Dec 1, 1962",0.72%
"Nov 1, 1962",0.62%
"Oct 1, 1962",0.71%
"Sep 1, 1962",0.74%
"Aug 1, 1962",0.84%
"Jul 1, 1962",0.80%
"Jun 1, 1962",0.81%
"May 1, 1962",0.89%
"Apr 1, 1962",0.89%
"Mar 1, 1962",0.91%
"Feb 1, 1962",0.97%
"Jan 1, 1962",0.96%
"Dec 1, 1961",1.05%
"Nov 1, 1961",1.09%
"Oct 1, 1961",1.17%
"Sep 1, 1961",1.20%
"Aug 1, 1961",1.28%
"Jul 1, 1961",1.40%
"Jun 1, 1961",1.31%
"May 1, 1961",1.22%
"Apr 1, 1961",1.14%
"Mar 1, 1961",0.98%
"Feb 1, 1961",0.94%
"Jan 1, 1961",0.91%
"Dec 1, 1960",0.79%
"Nov 1, 1960",0.78%
"Oct 1, 1960",0.81%
"Sep 1, 1960",0.66%
"Aug 1, 1960",0.59%
"Jul 1, 1960",0.57%
"Jun 1, 1960",0.57%
"May 1, 1960",0.56%
"Apr 1, 1960",0.62%
"Mar 1, 1960",0.64%
"Feb 1, 1960",0.62%
"Jan 1, 1960",0.67%
"Dec 1, 1959",0.68%
"Nov 1, 1959",0.70%
"Oct 1, 1959",0.65%
"Sep 1, 1959",0.65%
"Aug 1, 1959",0.70%
"Jul 1, 1959",0.72%
"Jun 1, 1959",0.80%
"May 1, 1959",0.84%
"Apr 1, 1959",0.92%
"Mar 1, 1959",1.00%
"Feb 1, 1959",1.08%
"Jan 1, 1959",1.18%
"Dec 1, 1958",1.22%
"Nov 1, 1958",1.22%
"Oct 1, 1958",1.37%
"Sep 1, 1958",1.50%
"Aug 1, 1958",1.41%
"Jul 1, 1958",1.24%
"Jun 1, 1958",1.04%
"May 1, 1958",0.84%
"Apr 1, 1958",0.76%
"Mar 1, 1958",0.52%
"Feb 1, 1958",0.52%
"Jan 1, 1958",0.44%
"Dec 1, 1957",0.39%
"Nov 1, 1957",0.41%
"Oct 1, 1957",0.44%
"Sep 1, 1957",0.33%
"Aug 1, 1957",0.35%
"Jul 1, 1957",0.38%
"Jun 1, 1957",0.39%
"May 1, 1957",0.36%
"Apr 1, 1957",0.35%
"Mar 1, 1957",0.33%
"Feb 1, 1957",0.34%
"Jan 1, 1957",0.27%
"Dec 1, 1956",0.39%
"Nov 1, 1956",0.36%
"Oct 1, 1956",0.37%
"Sep 1, 1956",0.36%
"Aug 1, 1956",0.35%
"Jul 1, 1956",0.31%
"Jun 1, 1956",0.28%
"May 1, 1956",0.30%
"Apr 1, 1956",0.31%
"Mar 1, 1956",0.36%
"Feb 1, 1956",0.42%
"Jan 1, 1956",0.38%
"Dec 1, 1955",0.43%
"Nov 1, 1955",0.42%
"Oct 1, 1955",0.37%
"Sep 1, 1955",0.38%
"Aug 1, 1955",0.42%
"Jul 1, 1955",0.46%
"Jun 1, 1955",0.52%
"May 1, 1955",0.55%
"Apr 1, 1955",0.62%
"Mar 1, 1955",0.60%
"Feb 1, 1955",0.69%
"Jan 1, 1955",0.66%
"Dec 1, 1954",0.62%
"Nov 1, 1954",0.67%
"Oct 1, 1954",0.71%
"Sep 1, 1954",0.67%
"Aug 1, 1954",0.66%
"Jul 1, 1954",0.52%
"Jun 1, 1954",0.50%
"May 1, 1954",0.50%
"Apr 1, 1954",0.43%
"Mar 1, 1954",0.36%
"Feb 1, 1954",0.24%
"Jan 1, 1954",0.23%
"Dec 1, 1953",0.18%
"Nov 1, 1953",0.15%
"Oct 1, 1953",0.10%
"Sep 1, 1953",0.11%
"Aug 1, 1953",0.11%
"Jul 1, 1953",0.11%
"Jun 1, 1953",0.15%
"May 1, 1953",0.08%
"Apr 1, 1953",0.11%
"Mar 1, 1953",0.13%
"Feb 1, 1953",0.13%
"Jan 1, 1953",0.14%
"Dec 1, 1952",0.17%
"Nov 1, 1952",0.11%
"Oct 1, 1952",0.14%
"Sep 1, 1952",0.10%
"Aug 1, 1952",0.10%
"Jul 1, 1952",0.11%
"Jun 1, 1952",0.11%
"May 1, 1952",0.13%
"Apr 1, 1952",0.19%
"Mar 1, 1952",0.14%
"Feb 1, 1952",0.14%
"Jan 1, 1952",0.17%
"Dec 1, 1951",0.16%
"Nov 1, 1951",0.25%
"Oct 1, 1951",0.16%
"Sep 1, 1951",0.19%
"Aug 1, 1951",0.19%
"Jul 1, 1951",0.20%
"Jun 1, 1951",0.19%
"May 1, 1951",0.21%
"Apr 1, 1951",0.23%
"Mar 1, 1951",0.24%
"Feb 1, 1951",0.32%
"Jan 1, 1951",0.29%
"Dec 1, 1950",0.35%
"Nov 1, 1950",0.42%
"Oct 1, 1950",0.45%
"Sep 1, 1950",0.48%
"Aug 1, 1950",0.48%
"Jul 1, 1950",0.54%
"Jun 1, 1950",0.68%
"May 1, 1950",0.67%
"Apr 1, 1950",0.76%
"Mar 1, 1950",0.69%
"Feb 1, 1950",0.66%
"Jan 1, 1950",0.65%
"Dec 1, 1949",0.66%
"Nov 1, 1949",0.69%
"Oct 1, 1949",0.59%
"Sep 1, 1949",0.58%
"Aug 1, 1949",0.55%
"Jul 1, 1949",0.50%
"Jun 1, 1949",0.41%
"May 1, 1949",0.31%
"Apr 1, 1949",0.26%
"Mar 1, 1949",0.19%
"Feb 1, 1949",0.21%
"Jan 1, 1949",0.17%
"Dec 1, 1948",0.16%
"Nov 1, 1948",0.16%
"Oct 1, 1948",0.22%
"Sep 1, 1948",0.21%
"Aug 1, 1948",0.21%
"Jul 1, 1948",0.17%
"Jun 1, 1948",0.19%
"May 1, 1948",0.18%
"Apr 1, 1948",0.18%
"Mar 1, 1948",0.18%
"Feb 1, 1948",0.20%
"Jan 1, 1948",0.21%
